"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"3101",0.0783333333333333,0,0,0,0.921666666666667
"3102",0.741666666666667,0,0,0.258333333333333,0
"3103",0,0,0,0,1
"3104",0.215,0,0,0.228333333333333,0.556666666666667
"3105",0.731666666666667,0,0,0.025,0.243333333333333
"3106",0.215,0,0,0.228333333333333,0.556666666666667
"3107",1,0,0,0,0
"3108",0.885,0,0,0,0.115
"3109",0.583333333333333,0,0,0.416666666666667,0
"3110",0.161666666666667,0,0,0,0.838333333333333
"3111",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"3112",0.713333333333333,0,0,0.02,0.266666666666667
"3113",0.568333333333333,0,0,0.431666666666667,0
"3114",0.471666666666667,0,0,0.528333333333333,0
"3115",0.945,0,0,0.055,0
"3116",0.263333333333333,0,0,0,0.736666666666667
"3117",0.568333333333333,0,0,0.431666666666667,0
"3118",0,0,0,0,1
"3119",0.0783333333333333,0,0,0,0.921666666666667
"3120",0.778333333333333,0,0,0.0283333333333333,0.193333333333333
"3121",0.721666666666667,0,0,0.00833333333333333,0.27
"3122",0,0,0,0,1
"3123",1,0,0,0,0
"3124",0.0783333333333333,0,0,0,0.921666666666667
"3125",1,0,0,0,0
"3126",0.123333333333333,0,0,0,0.876666666666667
"3127",0.591666666666667,0,0,0.408333333333333,0
"3128",0.155,0,0,0,0.845
"3129",0.215,0,0,0.228333333333333,0.556666666666667
"3130",0.67,0,0,0,0.33
"3131",0.885,0,0,0,0.115
"3132",0.875,0,0,0,0.125
"3133",0.741666666666667,0,0,0.258333333333333,0
"3134",1,0,0,0,0
"3135",0,0,0,0,1
"3136",0.496666666666667,0,0,0,0.503333333333333
"3137",0.866666666666667,0,0,0.133333333333333,0
"3138",0.496666666666667,0,0,0.503333333333333,0
"3139",0.613333333333333,0,0,0.386666666666667,0
"3140",1,0,0,0,0
"3141",0.508333333333333,0,0,0.491666666666667,0
"3142",1,0,0,0,0
"3143",0.866666666666667,0,0,0.133333333333333,0
"3144",0.0833333333333333,0,0,0,0.916666666666667
"3145",0.256666666666667,0,0,0,0.743333333333333
"3146",0.161666666666667,0,0,0,0.838333333333333
"3147",0,0,0,0,1
"3148",0,0,0,0,1
"3149",0,0,0,0,1
"3150",0.523333333333333,0,0,0.03,0.446666666666667
"3151",0,0,0,0,1
"3152",0.103333333333333,0,0,0,0.896666666666667
"3153",0.713333333333333,0,0,0.02,0.266666666666667
"3154",0.866666666666667,0,0,0.133333333333333,0
"3155",0,0,0,0,1
"3156",0.178333333333333,0,0.01,0.495,0.316666666666667
"3157",1,0,0,0,0
"3158",0.885,0,0,0,0.115
"3159",0.573333333333333,0,0,0.426666666666667,0
"3160",0.271666666666667,0,0,0,0.728333333333333
"3161",1,0,0,0,0
"3162",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"3163",0.651666666666667,0,0,0,0.348333333333333
"3164",0.885,0,0,0,0.115
"3165",0.651666666666667,0,0,0,0.348333333333333
"3166",0.476666666666667,0,0,0.523333333333333,0
"3167",0,0,0,0,1
"3168",0.885,0,0,0,0.115
"3169",1,0,0,0,0
"3170",0,0,0,0,1
"3171",1,0,0,0,0
"3172",0.658333333333333,0,0,0.341666666666667,0
"3173",1,0,0,0,0
"3174",0.123333333333333,0,0,0,0.876666666666667
"3175",0.651666666666667,0,0,0,0.348333333333333
"3176",0.885,0,0,0,0.115
"3177",0.563333333333333,0,0,0.03,0.406666666666667
"3178",0.535,0,0,0.465,0
"3179",0.215,0,0,0.228333333333333,0.556666666666667
"3180",0.215,0,0,0.228333333333333,0.556666666666667
"3181",1,0,0,0,0
"3182",0,0,0,0,1
"3183",0.775,0,0.00833333333333333,0.0516666666666667,0.165
"3184",0.945,0,0,0.055,0
"3185",0.593333333333333,0,0,0.0283333333333333,0.378333333333333
"3186",0,0,0,0,1
"3187",1,0,0,0,0
"3188",0.183333333333333,0,0,0.121666666666667,0.695
"3189",0.535,0,0,0.465,0
"3190",0.148333333333333,0,0,0,0.851666666666667
"3191",1,0,0,0,0
"3192",0.123333333333333,0,0,0,0.876666666666667
"3193",0.885,0,0,0,0.115
"3194",0.885,0,0,0,0.115
"3195",1,0,0,0,0
"3196",0.496666666666667,0,0,0.503333333333333,0
"3197",0.0833333333333333,0,0,0,0.916666666666667
"3198",1,0,0,0,0
"3199",1,0,0,0,0
"3200",0.178333333333333,0,0.0966666666666667,0.31,0.415
"3201",0.508333333333333,0,0,0.491666666666667,0
"3202",0.568333333333333,0,0,0.431666666666667,0
"3203",0.945,0,0,0.055,0
"3204",1,0,0,0,0
"3205",1,0,0,0,0
"3206",0.535,0,0,0.0216666666666667,0.443333333333333
"3207",0.945,0,0,0.055,0
"3208",0.535,0,0,0.465,0
"3209",0.866666666666667,0,0,0.133333333333333,0
"3210",0.0783333333333333,0,0,0,0.921666666666667
"3211",0.593333333333333,0,0,0.0283333333333333,0.378333333333333
"3212",0.476666666666667,0,0,0.523333333333333,0
"3213",0,0,0,0,1
"3214",1,0,0,0,0
"3215",0.508333333333333,0,0,0.491666666666667,0
"3216",1,0,0,0,0
"3217",1,0,0,0,0
"3218",0.741666666666667,0,0,0.258333333333333,0
"3219",0.123333333333333,0,0,0,0.876666666666667
"3220",0,0,0,0,1
"3221",0.535,0,0,0.465,0
"3222",0.125,0,0,0,0.875
"3223",1,0,0,0,0
"3224",1,0,0,0,0
"3225",1,0,0,0,0
"3226",0.508333333333333,0,0,0.491666666666667,0
"3227",0,0,0,0,1
"3228",1,0,0,0,0
"3229",0.256666666666667,0,0,0.0383333333333333,0.705
"3230",0.573333333333333,0,0,0.426666666666667,0
"3231",0.883333333333333,0,0,0,0.116666666666667
"3232",0.568333333333333,0,0,0.431666666666667,0
"3233",0.866666666666667,0,0,0.133333333333333,0
"3234",0.0783333333333333,0,0,0,0.921666666666667
"3235",0.615,0,0,0.385,0
"3236",1,0,0,0,0
"3237",1,0,0,0,0
"3238",0.476666666666667,0,0,0.523333333333333,0
"3239",0.945,0,0,0.055,0
"3240",0.568333333333333,0,0,0.431666666666667,0
"3241",0.57,0,0,0.43,0
"3242",0.573333333333333,0,0,0.426666666666667,0
"3243",0,0,0,0,1
"3244",0.875,0,0,0,0.125
"3245",0,0,0,0,1
"3246",0.535,0,0,0.465,0
"3247",0,0,0,0,1
"3248",0.885,0,0,0,0.115
"3249",0.215,0,0,0.228333333333333,0.556666666666667
"3250",1,0,0,0,0
"3251",0.885,0,0,0,0.115
"3252",0,0,0,0,1
"3253",0.593333333333333,0,0,0.406666666666667,0
"3254",0.0783333333333333,0,0,0,0.921666666666667
"3255",1,0,0,0,0
"3256",0.535,0,0,0.0216666666666667,0.443333333333333
"3257",0.866666666666667,0,0,0.133333333333333,0
"3258",1,0,0,0,0
"3259",1,0,0,0,0
"3260",0.57,0,0,0.43,0
"3261",0.158333333333333,0,0,0,0.841666666666667
"3262",0.766666666666667,0,0,0,0.233333333333333
"3263",1,0,0,0,0
"3264",0.778333333333333,0,0,0.0283333333333333,0.193333333333333
"3265",0.591666666666667,0,0,0.408333333333333,0
"3266",1,0,0,0,0
"3267",0.885,0,0,0,0.115
"3268",0.57,0,0,0.43,0
"3269",0.885,0,0,0,0.115
"3270",0,0,0,0,1
"3271",0.866666666666667,0,0,0.133333333333333,0
"3272",0,0,0,0,1
"3273",0.885,0,0,0,0.115
"3274",0.866666666666667,0,0,0.133333333333333,0
"3275",0.215,0,0,0.228333333333333,0.556666666666667
"3276",0.178333333333333,0,0.0166666666666667,0.198333333333333,0.606666666666667
"3277",0.945,0,0,0.055,0
"3278",1,0,0,0,0
"3279",1,0,0,0,0
"3280",0.158333333333333,0,0,0,0.841666666666667
"3281",0.866666666666667,0,0,0.133333333333333,0
"3282",0.535,0,0,0.465,0
"3283",0.148333333333333,0,0,0,0.851666666666667
"3284",0.866666666666667,0,0,0.133333333333333,0
"3285",0,0,0,0,1
"3286",1,0,0,0,0
"3287",0.573333333333333,0,0,0.426666666666667,0
"3288",0.6,0,0.0716666666666667,0.0533333333333333,0.275
"3289",1,0,0,0,0
"3290",0.885,0,0,0,0.115
"3291",0.945,0,0,0.055,0
"3292",1,0,0,0,0
"3293",0.885,0,0,0,0.115
"3294",0.123333333333333,0,0,0,0.876666666666667
"3295",0.885,0,0,0,0.115
"3296",0.875,0,0,0,0.125
"3297",0,0,0,0,1
"3298",0.713333333333333,0,0,0,0.286666666666667
"3299",0.885,0,0,0,0.115
"3300",0.161666666666667,0,0,0,0.838333333333333
"3301",0.158333333333333,0,0,0,0.841666666666667
"3302",0.651666666666667,0,0,0,0.348333333333333
"3303",0,0,0,0,1
"3304",0.885,0,0,0,0.115
"3305",1,0,0,0,0
"3306",0.766666666666667,0,0,0,0.233333333333333
"3307",0.0783333333333333,0,0,0,0.921666666666667
"3308",0.158333333333333,0,0,0,0.841666666666667
"3309",0.471666666666667,0,0,0.528333333333333,0
"3310",0,0,0,0,1
"3311",0.885,0,0,0,0.115
"3312",0,0,0,0,1
"3313",0.866666666666667,0,0,0.133333333333333,0
"3314",0.866666666666667,0,0,0.133333333333333,0
"3315",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"3316",0.866666666666667,0,0,0.133333333333333,0
"3317",0.158333333333333,0,0.0116666666666667,0,0.83
"3318",0,0,0,0,1
"3319",0.818333333333333,0,0,0,0.181666666666667
"3320",0.508333333333333,0,0,0.491666666666667,0
"3321",1,0,0,0,0
"3322",0.885,0,0,0,0.115
"3323",0.585,0,0,0.415,0
"3324",1,0,0,0,0
"3325",0.866666666666667,0,0,0.133333333333333,0
"3326",0.508333333333333,0,0,0.491666666666667,0
"3327",1,0,0,0,0
"3328",0.866666666666667,0,0,0.133333333333333,0
"3329",0,0,0,0,1
"3330",0.261666666666667,0,0,0.00833333333333333,0.73
"3331",0.885,0,0,0,0.115
"3332",0.48,0,0,0.52,0
"3333",1,0,0,0,0
"3334",0.158333333333333,0,0,0,0.841666666666667
"3335",1,0,0,0,0
"3336",0.721666666666667,0,0,0.00833333333333333,0.27
"3337",0.271666666666667,0,0,0,0.728333333333333
"3338",0.741666666666667,0,0,0.258333333333333,0
"3339",0.0783333333333333,0,0,0,0.921666666666667
"3340",1,0,0,0,0
"3341",0.593333333333333,0,0,0.406666666666667,0
"3342",0.535,0,0,0.0216666666666667,0.443333333333333
"3343",0.0783333333333333,0,0,0,0.921666666666667
"3344",0.866666666666667,0,0,0.133333333333333,0
"3345",1,0,0,0,0
"3346",0.123333333333333,0,0,0,0.876666666666667
"3347",0.183333333333333,0,0,0.346666666666667,0.47
"3348",0.801666666666667,0,0,0.0333333333333333,0.165
"3349",0.568333333333333,0,0,0.431666666666667,0
"3350",0.713333333333333,0,0,0,0.286666666666667
"3351",0.945,0,0,0.055,0
"3352",1,0,0,0,0
"3353",0.0783333333333333,0,0,0,0.921666666666667
"3354",0.741666666666667,0,0,0.258333333333333,0
"3355",0.263333333333333,0,0,0,0.736666666666667
"3356",0.256666666666667,0,0,0,0.743333333333333
"3357",0.885,0,0,0,0.115
"3358",0.535,0,0,0.0216666666666667,0.443333333333333
"3359",0.853333333333333,0,0,0,0.146666666666667
"3360",1,0,0,0,0
"3361",0.0816666666666667,0,0.103333333333333,0.025,0.79
"3362",1,0,0,0,0
"3363",0.123333333333333,0,0.0866666666666667,0,0.79
"3364",1,0,0,0,0
"3365",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"3366",1,0,0,0,0
"3367",0.885,0,0,0,0.115
"3368",0.0833333333333333,0,0,0.00166666666666667,0.915
"3369",1,0,0,0,0
"3370",0.995,0,0,0,0.005
"3371",0.818333333333333,0,0,0,0.181666666666667
"3372",0.835,0,0,0,0.165
"3373",0.471666666666667,0,0,0.528333333333333,0
"3374",0.215,0,0,0.0533333333333333,0.731666666666667
"3375",0,0,0,0,1
"3376",0,0,0,0,1
"3377",1,0,0,0,0
"3378",0.885,0,0,0,0.115
"3379",0.476666666666667,0,0,0.523333333333333,0
"3380",0.178333333333333,0,0.00666666666666667,0.501666666666667,0.313333333333333
"3381",1,0,0,0,0
"3382",0.568333333333333,0,0,0.431666666666667,0
"3383",0.0783333333333333,0,0,0,0.921666666666667
"3384",0.885,0,0,0,0.115
"3385",0.741666666666667,0,0,0.258333333333333,0
"3386",0.885,0,0,0,0.115
"3387",0.0783333333333333,0,0,0,0.921666666666667
"3388",0,0,0,0,1
"3389",0.123333333333333,0,0,0,0.876666666666667
"3390",0.535,0,0,0.465,0
"3391",0,0,0,0,1
"3392",0.0816666666666667,0,0.103333333333333,0.025,0.79
"3393",0.506666666666667,0,0,0,0.493333333333333
"3394",0.215,0,0,0.228333333333333,0.556666666666667
"3395",1,0,0,0,0
"3396",0.158333333333333,0,0,0,0.841666666666667
"3397",1,0,0,0,0
"3398",0.885,0,0,0,0.115
"3399",0.506666666666667,0,0,0,0.493333333333333
"3400",0.535,0,0,0.465,0
"3401",0.885,0,0,0,0.115
"3402",0.853333333333333,0,0,0,0.146666666666667
"3403",0.48,0,0,0.52,0
"3404",0.123333333333333,0,0,0,0.876666666666667
"3405",1,0,0,0,0
"3406",0.178333333333333,0,0.00166666666666667,0.523333333333333,0.296666666666667
"3407",0,0,0,0,1
"3408",0.568333333333333,0,0,0.431666666666667,0
"3409",0.713333333333333,0,0,0,0.286666666666667
"3410",0.271666666666667,0,0,0,0.728333333333333
"3411",0.08,0,0.005,0.00666666666666667,0.908333333333333
"3412",0.496666666666667,0,0,0.503333333333333,0
"3413",1,0,0,0,0
"3414",0.998333333333333,0,0,0,0.00166666666666667
"3415",0.658333333333333,0,0,0.341666666666667,0
"3416",0.885,0,0,0,0.115
"3417",0.161666666666667,0,0,0,0.838333333333333
"3418",0.506666666666667,0,0,0,0.493333333333333
"3419",0,0,0,0,1
"3420",0.183333333333333,0,0,0.346666666666667,0.47
"3421",1,0,0,0,0
"3422",0.123333333333333,0,0,0,0.876666666666667
"3423",0.866666666666667,0,0,0.133333333333333,0
"3424",0,0,0,0,1
"3425",0.215,0,0,0.228333333333333,0.556666666666667
"3426",0.123333333333333,0,0,0,0.876666666666667
"3427",0.945,0,0,0.055,0
"3428",0.883333333333333,0,0,0,0.116666666666667
"3429",0.0783333333333333,0,0,0,0.921666666666667
"3430",0.945,0,0,0.055,0
"3431",1,0,0,0,0
"3432",0.835,0,0,0,0.165
"3433",0.568333333333333,0,0,0.431666666666667,0
"3434",1,0,0,0,0
"3435",0,0,0,0,1
"3436",1,0,0,0,0
"3437",0.473333333333333,0,0,0.526666666666667,0
"3438",0.585,0,0,0.415,0
"3439",1,0,0,0,0
"3440",0.713333333333333,0,0,0.02,0.266666666666667
"3441",0.178333333333333,0,0.01,0.438333333333333,0.373333333333333
"3442",0.183333333333333,0,0,0.346666666666667,0.47
"3443",0.48,0,0,0.52,0
"3444",0.261666666666667,0,0,0.00833333333333333,0.73
"3445",0.508333333333333,0,0,0.491666666666667,0
"3446",0.573333333333333,0,0,0.426666666666667,0
"3447",0.183333333333333,0,0,0.346666666666667,0.47
"3448",1,0,0,0,0
"3449",0.265,0,0,0.00166666666666667,0.733333333333333
"3450",1,0,0,0,0
"3451",1,0,0,0,0
"3452",0.866666666666667,0,0,0.133333333333333,0
"3453",1,0,0,0,0
"3454",0.158333333333333,0,0,0,0.841666666666667
"3455",0.741666666666667,0,0,0.258333333333333,0
"3456",0.885,0,0,0,0.115
"3457",0.885,0,0,0,0.115
"3458",0.568333333333333,0,0,0.431666666666667,0
"3459",0.945,0,0,0.055,0
"3460",0.48,0,0,0.52,0
"3461",0.866666666666667,0,0,0.133333333333333,0
"3462",0.885,0,0,0,0.115
"3463",1,0,0,0,0
"3464",0.155,0,0,0,0.845
"3465",0.866666666666667,0,0,0.133333333333333,0
"3466",0.593333333333333,0,0,0.406666666666667,0
"3467",0.471666666666667,0,0.00666666666666667,0.521666666666667,0
"3468",0.535,0,0,0.465,0
"3469",0.615,0,0,0.385,0
"3470",0.615,0,0,0.385,0
"3471",0.766666666666667,0,0,0,0.233333333333333
"3472",1,0,0,0,0
"3473",0,0,0,0,1
"3474",0.866666666666667,0,0,0.133333333333333,0
"3475",0.496666666666667,0,0,0.503333333333333,0
"3476",0.506666666666667,0,0,0,0.493333333333333
"3477",0,0,0,0,1
"3478",0.178333333333333,0,0.0583333333333333,0.238333333333333,0.525
"3479",0.885,0,0,0,0.115
"3480",1,0,0,0,0
"3481",0.588333333333333,0,0,0.411666666666667,0
"3482",0.885,0,0,0,0.115
"3483",0.696666666666667,0,0,0.0266666666666667,0.276666666666667
"3484",0.591666666666667,0,0,0.408333333333333,0
"3485",1,0,0,0,0
"3486",0.945,0,0,0.055,0
"3487",1,0,0,0,0
"3488",1,0,0,0,0
"3489",0.593333333333333,0,0,0.406666666666667,0
"3490",0.866666666666667,0,0,0.133333333333333,0
"3491",0.885,0,0,0,0.115
"3492",1,0,0,0,0
"3493",0.778333333333333,0,0,0.0283333333333333,0.193333333333333
"3494",1,0,0,0,0
"3495",0.885,0,0,0,0.115
"3496",1,0,0,0,0
"3497",0.741666666666667,0,0,0.258333333333333,0
"3498",0.155,0,0,0,0.845
"3499",0.866666666666667,0,0,0.133333333333333,0
"3500",0.178333333333333,0,0.0116666666666667,0.481666666666667,0.328333333333333
"3501",0.256666666666667,0,0,0,0.743333333333333
"3502",0,0,0,0,1
"3503",0.866666666666667,0,0,0.133333333333333,0
"3504",0.885,0,0,0,0.115
"3505",0.215,0,0,0.228333333333333,0.556666666666667
"3506",0.178333333333333,0,0.00166666666666667,0.523333333333333,0.296666666666667
"3507",1,0,0,0,0
"3508",0.141666666666667,0,0,0,0.858333333333333
"3509",0.945,0,0,0.055,0
"3510",0.178333333333333,0,0.0116666666666667,0.5,0.31
"3511",0.0833333333333333,0,0,0.00166666666666667,0.915
"3512",1,0,0,0,0
"3513",0.885,0,0,0,0.115
"3514",0.995,0,0,0,0.005
"3515",0.885,0,0,0,0.115
"3516",1,0,0,0,0
"3517",0.998333333333333,0,0,0,0.00166666666666667
"3518",0.885,0,0,0,0.115
"3519",0.155,0,0,0,0.845
"3520",0.721666666666667,0,0,0.00833333333333333,0.27
"3521",0.593333333333333,0,0.0766666666666667,0.055,0.275
"3522",0.0833333333333333,0,0,0,0.916666666666667
"3523",1,0,0,0,0
"3524",0.731666666666667,0,0,0.025,0.243333333333333
"3525",0.15,0,0,0,0.85
"3526",0.651666666666667,0,0,0,0.348333333333333
"3527",0.885,0,0,0,0.115
"3528",0.57,0,0,0.43,0
"3529",0.215,0,0,0.228333333333333,0.556666666666667
"3530",0.506666666666667,0,0,0,0.493333333333333
"3531",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"3532",1,0,0,0,0
"3533",0.885,0,0,0,0.115
"3534",0.945,0,0,0.055,0
"3535",1,0,0,0,0
"3536",0,0,0,0,1
"3537",0.853333333333333,0,0,0,0.146666666666667
"3538",0.0833333333333333,0,0,0,0.916666666666667
"3539",0.15,0,0,0,0.85
"3540",0,0,0,0,1
"3541",0,0,0,0,1
"3542",1,0,0,0,0
"3543",0.148333333333333,0,0,0,0.851666666666667
"3544",0.123333333333333,0,0,0,0.876666666666667
"3545",1,0,0,0,0
"3546",0.183333333333333,0,0.08,0.248333333333333,0.488333333333333
"3547",0.885,0,0,0,0.115
"3548",0.945,0,0,0.055,0
"3549",0.161666666666667,0,0,0,0.838333333333333
"3550",0.615,0,0,0.385,0
"3551",1,0,0,0,0
"3552",0,0,0,0,1
"3553",0.885,0,0,0,0.115
"3554",0.713333333333333,0,0,0,0.286666666666667
"3555",0.15,0,0,0,0.85
"3556",1,0,0,0,0
"3557",0,0,0,0,1
"3558",0.476666666666667,0,0,0.523333333333333,0
"3559",0.885,0,0,0,0.115
"3560",0.535,0,0,0.465,0
"3561",1,0,0,0,0
"3562",0.271666666666667,0,0,0,0.728333333333333
"3563",0.945,0,0,0.055,0
"3564",1,0,0,0,0
"3565",0.535,0,0,0.465,0
"3566",0.945,0,0,0.055,0
"3567",0.741666666666667,0,0,0.258333333333333,0
"3568",0.885,0,0,0,0.115
"3569",0,0,0,0,1
"3570",0.155,0,0,0,0.845
"3571",1,0,0,0,0
"3572",1,0,0,0,0
"3573",0,0,0,0,1
"3574",0.945,0,0,0.055,0
"3575",1,0,0,0,0
"3576",1,0,0,0,0
"3577",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"3578",0.945,0,0,0.055,0
"3579",1,0,0,0,0
"3580",0.178333333333333,0,0.00166666666666667,0.181666666666667,0.638333333333333
"3581",1,0,0,0,0
"3582",0,0,0,0,1
"3583",0.215,0,0,0.0533333333333333,0.731666666666667
"3584",0.476666666666667,0,0,0.523333333333333,0
"3585",1,0,0,0,0
"3586",1,0,0,0,0
"3587",1,0,0,0,0
"3588",0.866666666666667,0,0,0.133333333333333,0
"3589",1,0,0,0,0
"3590",0.885,0,0,0,0.115
"3591",0.658333333333333,0,0,0.341666666666667,0
"3592",0.885,0,0,0,0.115
"3593",0.885,0,0,0,0.115
"3594",0.995,0,0,0,0.005
"3595",0.721666666666667,0,0,0.00833333333333333,0.27
"3596",0,0,0,0,1
"3597",0.731666666666667,0,0,0.025,0.243333333333333
"3598",0.866666666666667,0,0,0.133333333333333,0
"3599",0.885,0,0,0,0.115
"3600",0.123333333333333,0,0,0,0.876666666666667
"3601",0.568333333333333,0,0,0.431666666666667,0
"3602",0.945,0,0,0.055,0
"3603",0.568333333333333,0,0,0.431666666666667,0
"3604",0.885,0,0,0,0.115
"3605",0.613333333333333,0,0,0.386666666666667,0
"3606",0.123333333333333,0,0,0,0.876666666666667
"3607",1,0,0,0,0
"3608",0.471666666666667,0,0,0.528333333333333,0
"3609",0.178333333333333,0,0.00166666666666667,0.44,0.38
"3610",0.651666666666667,0,0,0,0.348333333333333
"3611",0.613333333333333,0,0,0.386666666666667,0
"3612",0.0816666666666667,0,0.103333333333333,0.025,0.79
"3613",0.866666666666667,0,0,0.133333333333333,0
"3614",0.568333333333333,0,0,0.431666666666667,0
"3615",0.215,0,0,0.0533333333333333,0.731666666666667
"3616",0.568333333333333,0,0,0.431666666666667,0
"3617",0.713333333333333,0,0,0,0.286666666666667
"3618",0.256666666666667,0,0,0,0.743333333333333
"3619",0.998333333333333,0,0,0,0.00166666666666667
"3620",1,0,0,0,0
"3621",0.713333333333333,0,0,0,0.286666666666667
"3622",0.535,0,0,0.465,0
"3623",1,0,0,0,0
"3624",0.178333333333333,0,0.00666666666666667,0.501666666666667,0.313333333333333
"3625",0.885,0,0,0,0.115
"3626",0,0,0,0,1
"3627",0.496666666666667,0,0,0,0.503333333333333
"3628",0.0783333333333333,0,0,0,0.921666666666667
"3629",0.0783333333333333,0,0,0,0.921666666666667
"3630",1,0,0,0,0
"3631",0.613333333333333,0,0,0.386666666666667,0
"3632",0,0,0,0,1
"3633",0.945,0,0,0.055,0
"3634",0.845,0,0,0,0.155
"3635",0.271666666666667,0,0,0,0.728333333333333
"3636",1,0,0,0,0
"3637",0.713333333333333,0,0,0,0.286666666666667
"3638",0.183333333333333,0,0,0.346666666666667,0.47
"3639",1,0,0,0,0
"3640",0.215,0,0,0.228333333333333,0.556666666666667
"3641",0.251666666666667,0,0,0.00166666666666667,0.746666666666667
"3642",0.095,0,0.306666666666667,0.0566666666666667,0.541666666666667
"3643",0.123333333333333,0,0,0,0.876666666666667
"3644",1,0,0,0,0
"3645",1,0,0,0,0
"3646",0.651666666666667,0,0,0,0.348333333333333
"3647",0.251666666666667,0,0,0.0866666666666667,0.661666666666667
"3648",1,0,0,0,0
"3649",0.885,0,0,0,0.115
"3650",1,0,0,0,0
"3651",0.885,0,0,0,0.115
"3652",0.496666666666667,0,0,0.503333333333333,0
"3653",0.263333333333333,0,0,0.005,0.731666666666667
"3654",0.0783333333333333,0,0,0,0.921666666666667
"3655",0.0783333333333333,0,0,0,0.921666666666667
"3656",1,0,0,0,0
"3657",0.178333333333333,0,0.00166666666666667,0.44,0.38
"3658",0,0,0,0,1
"3659",0.0833333333333333,0,0,0,0.916666666666667
"3660",1,0,0,0,0
"3661",0.67,0,0,0,0.33
"3662",0.475,0,0,0.525,0
"3663",0.885,0,0,0,0.115
"3664",0.885,0,0,0,0.115
"3665",0.613333333333333,0,0,0.386666666666667,0
"3666",1,0,0,0,0
"3667",0.271666666666667,0,0,0,0.728333333333333
"3668",0.998333333333333,0,0,0,0.00166666666666667
"3669",0.178333333333333,0,0.01,0.495,0.316666666666667
"3670",0.54,0,0,0,0.46
"3671",0.508333333333333,0,0,0.491666666666667,0
"3672",0.265,0,0,0.00166666666666667,0.733333333333333
"3673",0.568333333333333,0,0,0.431666666666667,0
"3674",0.215,0,0,0.228333333333333,0.556666666666667
"3675",0.741666666666667,0,0,0.258333333333333,0
"3676",0.0833333333333333,0,0,0,0.916666666666667
"3677",0.123333333333333,0,0,0,0.876666666666667
"3678",0.265,0,0,0.00166666666666667,0.733333333333333
"3679",0,0,0,0,1
"3680",1,0,0,0,0
"3681",0.866666666666667,0,0,0.133333333333333,0
"3682",0.781666666666667,0,0,0,0.218333333333333
"3683",1,0,0,0,0
"3684",1,0,0,0,0
"3685",0.123333333333333,0,0,0,0.876666666666667
"3686",0.508333333333333,0,0,0.491666666666667,0
"3687",0.263333333333333,0,0,0,0.736666666666667
"3688",0.998333333333333,0,0,0,0.00166666666666667
"3689",0.593333333333333,0,0,0.0283333333333333,0.378333333333333
"3690",0.0783333333333333,0,0,0,0.921666666666667
"3691",0.508333333333333,0,0,0.491666666666667,0
"3692",0.713333333333333,0,0,0,0.286666666666667
"3693",0.885,0,0,0,0.115
"3694",0.535,0,0,0.465,0
"3695",0.508333333333333,0,0,0.491666666666667,0
"3696",0,0,0,0,1
"3697",1,0,0,0,0
"3698",0.721666666666667,0,0,0.00833333333333333,0.27
"3699",0.658333333333333,0,0,0.341666666666667,0
"3700",0.215,0,0,0.228333333333333,0.556666666666667
"3701",0.0816666666666667,0,0.103333333333333,0.025,0.79
"3702",0.866666666666667,0,0,0.133333333333333,0
"3703",0,0,0,0,1
"3704",0.885,0,0,0,0.115
"3705",0.123333333333333,0,0,0,0.876666666666667
"3706",0.885,0,0,0,0.115
"3707",0.0833333333333333,0,0,0,0.916666666666667
"3708",0.885,0,0,0,0.115
"3709",0.853333333333333,0,0,0,0.146666666666667
"3710",1,0,0,0,0
"3711",1,0,0,0,0
"3712",0,0,0,0,1
"3713",0.995,0,0,0,0.005
"3714",0.0816666666666667,0,0.0533333333333333,0,0.865
"3715",0.885,0,0,0,0.115
"3716",0.523333333333333,0,0,0.03,0.446666666666667
"3717",0.593333333333333,0,0,0.406666666666667,0
"3718",0.866666666666667,0,0,0.133333333333333,0
"3719",0.885,0,0,0,0.115
"3720",1,0,0,0,0
"3721",0,0,0,0,1
"3722",0.866666666666667,0,0,0.133333333333333,0
"3723",0.568333333333333,0,0,0.431666666666667,0
"3724",0.651666666666667,0,0,0,0.348333333333333
"3725",0.473333333333333,0,0,0.526666666666667,0
"3726",0.085,0,0.193333333333333,0,0.721666666666667
"3727",1,0,0,0,0
"3728",0.866666666666667,0,0,0.133333333333333,0
"3729",0.73,0,0.00833333333333333,0.0983333333333333,0.163333333333333
"3730",0,0,0,0,1
"3731",0.496666666666667,0,0,0.503333333333333,0
"3732",0.741666666666667,0,0,0.258333333333333,0
"3733",0,0,0,0,1
"3734",0.593333333333333,0,0,0.406666666666667,0
"3735",0.568333333333333,0,0,0.431666666666667,0
"3736",0.568333333333333,0,0,0.431666666666667,0
"3737",0.158333333333333,0,0,0,0.841666666666667
"3738",1,0,0,0,0
"3739",1,0,0,0,0
"3740",0.866666666666667,0,0,0.133333333333333,0
"3741",0,0,0,0,1
"3742",1,0,0,0,0
"3743",0,0,0,0,1
"3744",0.508333333333333,0,0,0.491666666666667,0
